id,claim,claim_en,verdict,train_mask,val_mask,test_mask
7008,FBI RECOLHE MÁSCARA INFECTADAS VINDAS DA CHINA. CHINA ESPALHANDO O VÍRUS PRA TODO O MUNDO .,FBI COLLECTS INFECTED MASK FROM CHINA. CHINA SPREADING THE VIRUS TO THE WHOLE WORLD.,misinformation,True,False,False
7009,aiu resumo oficial de 03 dias de vacinação nos Estados Unidos. 272.000 doses aplicadas até o dia 19/12. 112.800 relatos de efeitos colaterais.,"aiu official summary of 03 days of vaccination in the United States. 272,000 doses applied until 12/19. 112,800 reports of side effects.",misinformation,True,False,False
7010,Israel: HOSPITAL LOTADO DE PACIENTES QUE TOMARAM A VACINA DO COVID 19 COM EFEITOS ADVERSOS GRAVES,Israel: HOSPITAL CROWDED WITH PATIENTS WHO TAKE THE COVID 19 VACCINE WITH SERIOUS ADVERSE EFFECTS,misinformation,True,False,False
7012,"“ARGENTINA | Mega manifestação , contra as políticas comunistas do presidente Alberto Fernández”.","“ARGENTINA | Mega demonstration, against the communist policies of President Alberto Fernández”.",misinformation,False,True,False
7013,Enquanto isso o Genocídio continua! Autópsia de 50 pacientes na Itália comprova que de cada 10 mortes apenas 1 morreu por causas direitas do Covid-19,"Meanwhile the Genocide continues! An autopsy of 50 patients in Italy proves that out of every 10 deaths, only 1 died from direct causes of Covid-19",misinformation,True,False,False
7014,Marte é logo ali. Som e vídeo da sonda Perseverance Os ETs ainda não apareceram”.,Mars is right there. Sound and video from the Perseverance spacecraft The ETs haven't appeared yet”.,misinformation,False,True,False
7015,"A decisão da Anvisa, ficou claro, não aprovou uma vacina, mais uma substância que não se sabe o que é e que pode causar muitos problemas às pessoas","Anvisa's decision, it was clear, did not approve a vaccine, another substance that is unknown and that can cause many problems for people",misinformation,True,False,False
7016,"O coronavírus já chegou na região de Contagem, de Betim e de Ibirité. Não frequenta os hospitais, evite sair de casa. Quem for pegar ônibus, pelo amor de Deus, usa máscara para andar de ônibus","The coronavirus has already arrived in the Contagem, Betim and Ibirité regions. Do not go to hospitals, avoid leaving the house. Anyone taking a bus, for God's sake, wears a mask to ride a bus",misinformation,True,False,False
7017,A China surpreendeu o mundo hoje e decidiu cancelar o pino do dólar nas transações na bolsa de valores e decidiu negociar oficialmente e o link oficial para o yuan chinês,China surprised the world today and decided to cancel the dollar peg in stock exchange transactions and decided to officially trade and the official link to the Chinese yuan,misinformation,True,False,False
7019,“O pesquisador Bing-Liu estava prestes a descobrir a ‘vacina’ contra o corona-vírus e foi misteriosamente encontrado morto em sua casa no dia 02 de maio”,"""Researcher Bing-Liu was about to discover the 'vaccine' against the coronavirus and was mysteriously found dead in his home on May 2nd""",misinformation,True,False,False
7020,"Cientista que descobriu a vacina da cura do coronavírus é encontrado morto em sua casa. O cientista Biólogo molecular, foi morto a tiros em sua própria casa.",Scientist who discovered coronavirus cure vaccine is found dead in his home. The molecular biologist scientist was gunned down in his own home.,misinformation,True,False,False
7024,"MADAGASCAR, MACHO! MADAGASCAR DEIXA A ORGANIZAÇÃO MUNDIAL DE SAÚDE SOBRE O ESCÂNDALO COVID-19","MADAGASCAR, MALE! MADAGASCAR LEAVES THE WORLD HEALTH ORGANIZATION ABOUT THE COVID-19 SCANDAL",misinformation,False,True,False
7025,Enfermeira que tomou vacina segurou bilhete “Chora Bolsonaro”,"Nurse who took the vaccine held a ticket ""Chora Bolsonaro""",misinformation,True,False,False
7027,Pandemia já acabou e não há necessidade de vacinas,Pandemic is over and there is no need for vaccines,misinformation,True,False,False
7028,"“Se os HOSPITAIS MILITARES começarem a atender pacientes de COVID, a Pandemia acaba. Por isso que o STF barrou. Sabem quem fez os pedidos para barrar: PT, PSOL, PC DO B, DEM, PSDB. Acorda Brasil”","“If MILITARY HOSPITALS start to attend to COVID patients, the Pandemic ends. That's why the STF blocked it. They know who made the barring requests: PT, PSOL, PC DO B, DEM, PSDB. Wake up Brazil""",misinformation,True,False,False
7029,Rodrigo Maia lançou pré-candidatura à Presidência para eleições de 2022,Rodrigo Maia launched a pre-candidacy for the presidency for the 2022 elections,misinformation,False,False,True
7030,"Baseado na ética, na verdade e na transparência, Rodrigo Maia anuncia que será candidato a presidência para combater a velha política. Dia 15 precisamos mostrar a popularidade dele.","Based on ethics, truth and transparency, Rodrigo Maia announces that he will be a presidential candidate to fight the old policy. On the 15th we need to show his popularity.",misinformation,False,False,True
7031,"Gente, Rodrigo Maia acaba de anunciar que será candidato a presidência da República em 2022!","Guys, Rodrigo Maia has just announced that he will be a candidate for the presidency of the Republic in 2022!",misinformation,False,False,True
7032,"Dr. Li Wenliang *, o médico herói da China, que foi punido por dizer a verdade sobre o vírus Corona e depois morreu devido à mesma doença, havia documentado arquivos de casos para fins de pesquisa","Dr. Li Wenliang*, China's medical hero, who was punished for telling the truth about the Corona virus and later died from the same disease, had documented case files for research purposes",misinformation,True,False,False
7033,"*E AGORA CABEÇAO?* Vai mandar prender o General Walter Braga Netto? *CARTA BOMBÁSTICA POSTADA NO ""BRASIL PELO EXARNET"", BLOG FECHADO DO EXÉRCITO.*","*AND NOW HEAD?* Are you going to have General Walter Braga Netto arrested? *BOMBASTIC LETTER POSTED IN ""BRAZIL BY EXARNET"", CLOSED ARMY BLOG.*",misinformation,False,False,True
7034,"E aqui está a bomba. Depois que alguém usou as credenciais para acessar documentos do vazamento de Wuhan, eles descobriram documentos mostrando a emenda do Coronavírus com componentes do HIV","And here is the bomb. After someone used the credentials to access documents from the Wuhan leak, they discovered documents showing the Coronavirus splicing with HIV components",misinformation,True,False,False
7035,"Oxigênio que está indo pro Amazonas não é “da Venezuela”, é da White Martins, que viu que é mais viável transportar o oxigênio da Venezuela pro AM","Oxygen that is going to Amazonas is not “from Venezuela”, it is from White Martins, who saw that it is more viable to transport oxygen from Venezuela to AM",misinformation,True,False,False
7036,Cuba anuncia que já fabricou a vacina contra o coronavírus HAVANA.,Cuba announces that it has already manufactured the vaccine against the HAVANA coronavirus.,misinformation,True,False,False
7037,VITORIA DE TRUMP JUIZ ACABA DE BLOQUEIA RESULTADOS DA PENSILVÂNIA,TRUMP WIN JUDGE JUST BLOCKS PENNSYLVANIA RESULTS,misinformation,True,False,False
7039,Baleia de quase 1km junto de seu filhote passando embaixo da ponte dos arcos em Barra Mansa – RJ.,Whale of almost 1km with its baby passing under the bridge of the arches in Barra Mansa – RJ.,misinformation,True,False,False
7040,Bolsonaro excluiu de suas redes sociais fotos em que promove a cloroquina.,Bolsonaro has excluded from his social networks photos in which he promotes chloroquine.,misinformation,True,False,False
7041,Jair Bolsonaro apagou todas as fotos com cloroquina de suas redes sociais,Jair Bolsonaro deleted all chloroquine photos from his social networks,misinformation,True,False,False
7042,Bolsonaro está APAGANDO da conta oficial as fotos onde aparecia fazendo propaganda de cloroquina.,Bolsonaro is DELETING from the official account the photos where he appeared advertising chloroquine.,misinformation,True,False,False
7043,Texto de Olavo de Carvalho: 10 PASSOS QUE FARÃO DO BRASIL UMA DITADURA SOCIALISTA.,Text by Olavo de Carvalho: 10 STEPS THAT WILL MAKE BRAZIL A SOCIALIST dictatorship.,misinformation,False,False,True
7044,"TV PORTUGUESA REVELA QUE OS REGISTROS DE MORTES POR COVID-19 NO BRASIL SÃO UMA FARSA, USAM MORTES POR OUTRAS DOENÇAS PARA INFLAR NÚMERO","PORTUGUESE TV REVEALS THAT RECORDS OF DEATHS BY COVID-19 IN BRAZIL ARE A SCAM, USE DEATHS FROM OTHER DISEASES TO INFLATE NUMBER",misinformation,True,False,False
7045,"Olá, sou Laila Ahmadi da China estudante da Faculdade de Ciências Médicas da Universidade de Zanjan. O vírus Corona ou COVD-19 chegará a qualquer país mais cedo ou mais tarde","Hi, I'm Laila Ahmadi from China student at the Faculty of Medical Sciences at Zanjan University. The Corona virus or COVD-19 will reach any country sooner or later",misinformation,True,False,False
7046,Transparência Internacional apontou Lula como o líder mais corrupto da história,Transparency International named Lula as the most corrupt leader in history,misinformation,False,False,True
7047,o ex-Presidente da República Luiz Inácio Lula da Silva entrou para o ranking dos líderes mais corruptos da história da humanidade.,former President of the Republic Luiz Inácio Lula da Silva entered the ranking of the most corrupt leaders in the history of mankind.,misinformation,False,False,True
7048,Cremesp: PROTOCOLO PARA TRATAMENTO DA COVID-19 FASE 1: A PARTIR DO INICIO DOS SINTOMAS ATÉ 5 DIASA) CONSIDERAR PRINCIPAIS SINTOMAS CLÍNICOS (SINDROME GRIPAL):,Cremesp: PROTOCOL FOR THE TREATMENT OF COVID-19 PHASE 1: FROM THE ONSET OF SYMPTOMS UP TO 5 DAYS) CONSIDER MAIN CLINICAL SYMPTOMS (FLU SYNDROME):,misinformation,True,False,False
7049,"Ex-vereador Jaiminho sendo preso pela PRF. Representante do Guarujá, abastecendo os malas com armas e munições","Former councilor Jaiminho being arrested by the PRF. Representative of Guarujá, supplying the suitcases with weapons and ammunition",misinformation,False,False,True
7050,21 mil falecidos votaram em Joe Biden na Pensilvânia!,"21,000 deceased voted for Joe Biden in Pennsylvania!",misinformation,True,False,False
